hru_area
35211.7318
65077.7367
41867.08589
5900.0094
154254.9112
19813.91277
75921.68868
40467.55645
1506.217508
953.486216
1652.401208
921.152689
14618.70601
177543.9157
143019.0432
13314.84455
24774.98759
297795.0308
6535.327315
4754.135538
44484.11716
27030.32709
25110.86205
5253.733706
27336.92023
54062.30985
4572.486793
4761.190237
17172.51389
16732.9298
2539.60488
4524.220855
34394.83366
22122.11144
71304.26772
44681.28823
7441.571867
42597.53517
31696.11571
62354.71811
5966.358225
7331.562357
105732.5197
79646.96072
11413.87768
13979.51983
238671.0838
132555.7107
16251.47475
4269.586126
5149.24328
60078.25196
15804.2407
21919.43569
71195.90334
7684.792314
8577.873107
6274.484948
8724.44142
39367.12001
6521.962117
60012.84269
4511.366719
95337.62942
3678.971486
2257.882106
13582.0063
28083.43024
5679.163268
15011.09851
32243.20408
34662.6011
30999.94248
24898.78432
3415.057611
8782.208505
48.319925
61.13057
23262.58978
15636.21304
13308.09833
456.787464
14647.07462
34160.21983
3142.971144
2467.367295
1724.079911
12667.9117
22873.17465
46572.38321
1396.808141
12040.01896
7501.272696
25376.16493
44397.02692
8358.896029
60528.89202
128226.2428
571.55267
712.088248
42194.94112
680.530638
7956.514644
5819.211959
13646.39042
185861.2999
6720.406309
41431.20827
73539.56757
21439.61116
1555.341986
39212.78703
19431.96863
89.425204
68.47204
30.351558
21.11871
7241.957632
260.870802
564.459959
12962.91583
56404.10373
11322.84445
2201.180286
24680.658
38657.6391
12691.8555
3314.954097
25017.01974
44033.66793
26877.14114
10823.79204
5057.434237
49245.74602
84778.81307
209429.2549
8459.540601
909.736577
2894.912291
7573.980005
13234.2372
883.76677
1141.140409
1253.301338
98102.70743
661.25178
14.930337
30245.24599
12343.56606
56701.39329
76.07283
409.397683
299.589453
33860.64255
23666.12954
8785.988875
7529.822175
2427.567767
5521.707879
500.793539
17.123999
758.60851
5620.048719
26024.16795
48.330002
30784.07373
7690.460941
2436.974325
85421.76494
955.709731
4317.495023
185.256873
13.64166
181.827725
3668.450301
2933.734929
85156.59725
20259.47167
110.751531
18124.22242
2032.054496
8699.870362
11022.79148
18232.2998
2981.105308
13788.8635
4642.047929
57270.40517
63637.78605
938.497529
36402.55717
1103.274353
52005.1187
7700.832648
12251.56755
1024.396748
528.355217
5454.892741
33076.42966
9122.921149
19256.23346
12805.4026
68347.13296
13463.719
9551.287457
6581.703153
26824.90959
35681.64749
4807.000194
22271.60797
13645.4083
4021.04357
2707.947664
4008.636013
12716.39349
44942.25735
29048.86805
17555.67561
16895.00113
22128.62973
20109.95396
16214.73152
25117.22458
74172.9209
202.083285
10533.41232
14809.70812
1905.612198
23011.28508
13209.46455
3075.459147
38181.80434
16366.98686
12740.11347
65959.05201
30156.48323
902.200797
5257.383954
31077.45767
39391.04825
1967.610944
1314.978152
835.56207
2123.050657
5563.189743
132279.1022
49915.47608
3034.582075
24254.50227
172.588758
4616.682648
2791.662712
6213.333014
2859.566578
17536.75415
1936.355485
133146.8189
1274.384916
99433.29165
4250.573628
3677.264909
44701.17204
67492.53515
46.936726
25522.63369
3884.813339
14658.9526
29987.60787
13884.41869
32919.28415
3374.860963
2567.280035
9645.982317
13673.00549
13031.47197
66133.77265
3255.808964
102385.8471
17702.57625
3844.107979
4920.315385
113151.6445
3450.92825
13785.39971
42440.85552
10456.04281
9640.968086
1481.244144
22.132526
32643.81923
43391.92588
22908.80092
27203.3469
20235.4165
58935.53938
54915.31306
28329.54096
24597.42583
8386.161466
5193.248399
12.895498
52193.25466
99.973829
15277.26927
63838.56017
33453.3878
715.04584
2426.766669
1761.455407
25042.46543
18957.80606
21323.27666
37524.77726
268.099373
10677.35662
10569.38071
1455.889868
45934.68627
17174.13872
11559.71493
77422.39273
2420.10126
419.785373
85.484405
2036.095395
12.402314
17412.14016
5664.447887
8640.191187
16538.12937
3713.991514
24203.16382
42907.23216
7835.861709
32170.36923
43154.33822
85155.85307
32824.81175
92323.77556
27420.79656
368.148726
243.666642
933.67141
19408.30524
17219.67971
45973.73455
104955.9717
17509.51549
6621.304322
2281.503578
16022.10863
22679.85712
39868.97373
39247.44206
6963.428542
14.897467
14380.93486
102.521856
147.215093
87.18649
21735.62355
14643.75201
17.245793
35898.41301
54627.74879
6332.210227
7927.744891
34646.87507
16472.3331
21785.42614
36942.22069
1965.560775
3066.548091
40519.17
58470.50743
25795.31327
136030.8022
18259.11835
14015.2103
23920.28964
97680.49197
19845.59853
17702.81846
7590.89787
741.562283
33558.52726
10534.12888
53.952719
61500.78532
15434.61098
42750.45966
35518.42129
64195.0957
54643.62568
3153.999283
6362.114298
13851.5144
165.22057
27705.94776
128562.0025
43.854629
3602.875764
1319.618941
4742.801086
285.582533
3095.166041
2732.491813
7603.722629
6869.147016
13.589743
3762.53908
511.853027
41172.04417
3169.018877
184857.7764
264.609727
87675.54717
32122.92679
1669.042744
1851.76887
9477.804827
14576.41672
42666.3432
32114.70475
4991.015121
7048.542424
462.764834
155015.7581
61092.47772
21771.45063
75079.87826
48323.39746
46491.54018
133.21445
1414.928714
33800.71399
39368.26716
7252.014035
23456.73424
17288.12251
24954.82107
4163.272763
1346.006701
8914.435759
95267.95713
2076.025767
8158.668769
12649.05534
12353.65375
33359.6195
27875.99638
103789.1321
862.641316
3470.124599
952.860575
987.873388
31092.76812
1318.799255
1182.350177
10496.68168
10787.12445
1324.680537
16294.74478
595.920181
5534.995195
88778.71796
21674.10838
1241.271391
4398.386928
704.557587
4387.623117
689.280516
5653.682307
1794.543042
579.05676
17007.2234
38168.57891
6903.955558
30802.05972
50739.95553
77741.55804
2154.106487
503.413338
1101.383238
21239.4197
3667.98483
3354.572477
31017.08627
8701.374339
18912.70739
39923.96068
28197.37906
28710.04495
31946.25993
377.588925
12787.2559
41398.89413
14974.62852
16.677549
1101.747394
1828.36338
50578.86679
9683.047177
1627.505353
240.598004
1498.725153
23275.59272
16481.37186
21342.21169
147772.406
3294.588425
174821.4339
11499.14302
23950.20871
5251.416928
44197.308
17219.40489
50698.3904
4627.713724
30742.62409
14368.2668
10709.64906
18189.86976
23095.52277
5966.008996
24617.43495
8156.162825
93599.75604
8249.738401
18004.92314
36500.14878
7579.426542
2158.677958
2283.634979
2780.765404
51938.21548
12033.24442
21900.08656
17653.98243
9461.090663
8912.556314
4955.614475
71912.46985
193819.6531
21608.76936
23697.85848
17380.3915
26912.05982
1393.879406
1635.789338
9314.303708
15806.46244
12192.60233
74997.5025
23910.05639
58965.41714
356.346179
10649.82847
50502.73473
30.687174
3640.05881
73160.63016
51317.43589
80254.90394
44362.4404
98696.23175
1514.433719
28260.95632
1194.84535
1239.408666
411.763549
3599.79996
357.896267
5017.876109
4215.586408
127792.0206
46941.67022
6833.970531
29126.53854
14442.30961
2566.567179
71256.51939
21924.37645
815.84812
2430.050369
23579.84433
28903.20429
26950.73109
29295.26546
12392.73098
5536.719351
69646.39708
28610.34265
69256.4975
33566.30251
19713.27747
20258.99333
1989.196808
20874.91276
5229.246114
58176.92501
2814.144644
51098.5908
27807.31318
10532.44996
14490.81068
2097.554503
2513.358241
3055.553608
149659.0956
74323.67753
24780.91441
31797.29737
104979.8749
19634.51679
31485.18922
4819.424198
438.937686
14499.86465
155755.961
23306.25149
535.812523
51583.44815
22376.50238
28975.24834
18337.57861
11533.26926
52335.42621
42703.36751
758.592621
5613.159514
30631.17204
92632.77498
8090.072143
14524.88944
17456.84257
4077.311986
2093.779679
50701.92889
47795.97631
49097.57927
34488.98145
836.594507
16385.93887
1055.339043
26400.53957
45725.18181
3649.866532
3750.630889
536.998564
11748.27185
8567.57854
21834.02559
2198.6751
3392.890214
7159.146794
54449.21112
56348.95004
19334.62638
9061.157756
1366.766416
65752.15648
1192.540269
7373.01472
20020.07804
159809.8029
4854.167994
421991.8175
1613.740697
47774.50291
550.21652
355.619949
31476.74728
7892.342459
4916.487011
15.795156
103140.0658
24493.83619
9245.156794
2512.584509
57738.54748
56.756833
4915.31359
201.449789
43558.89681
15051.67682
45744.24815
23909.83619
20703.13223
5352.221921
10947.36134
10978.49344
53737.63256
23775.79117
27840.39851
39905.27536
13230.28963
2393.772379
25001.87407
18325.86292
4273.251887
864.198157
10550.18078
587.38142
23419.75128
2137.011564
492.222448
7637.347746
2446.467437
29.128224
18768.84007
5087.093428
